ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Loaned From,Height(cm),Weight(kg),Release Clause,Kit Number
252440,N. Zortea,23,https://cdn.sofifa.net/players/252/440/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,68,76,Atalanta,https://cdn.sofifa.net/teams/39/30.png,2600000,13000,1648,Right,1.0,1.0,2.0,High/ Medium,Lean (170-185),RES,,175,70,4900000,21.0
238224,Marcão,28,https://cdn.sofifa.net/players/238/224/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,72,72,Wuhan Three Towns,https://cdn.sofifa.net/teams/116361/30.png,2400000,16000,1648,Right,1.0,4.0,3.0,Medium/ Medium,Stocky (185+),LS,,196,90,3700000,13.0
268618,22 L. Audoor,17,https://cdn.sofifa.net/players/268/618/22_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,61,80,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,825000,550,1648,Right,1.0,4.0,2.0,Medium/ Medium,Lean (170-185),RES,,182,62,1700000,45.0
266586,L. Mafouta,27,https://cdn.sofifa.net/players/266/586/23_60.png,Central African Republic,https://cdn.sofifa.net/flags/cf.png,68,68,US Quevilly Rouen Métropole,https://cdn.sofifa.net/teams/112552/30.png,1300000,3000,1648,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),ST,,181,70,2300000,9.0
253203,20 E. Canino,21,https://cdn.sofifa.net/players/253/203/20_60.png,Italy,https://cdn.sofifa.net/flags/it.png,60,67,Trapani,https://cdn.sofifa.net/teams/112410/30.png,250000,500,1648,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,179,74,438000,30.0
265491,22 C. Borja,20,https://cdn.sofifa.net/players/265/491/22_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,60,67,Sociedad Deportiva Aucas,https://cdn.sofifa.net/teams/110987/30.png,475000,500,1648,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,175,75,1100000,2.0
242512,A. Gryszkiewicz,22,https://cdn.sofifa.net/players/242/512/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,66,73,SC Paderborn 07,https://cdn.sofifa.net/teams/10030/30.png,1600000,5000,1648,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,185,83,2900000,20.0
257489,J. Carrillo,20,https://cdn.sofifa.net/players/257/489/23_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,62,74,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,950000,1000,1648,Right,1.0,4.0,3.0,Medium/ Low,Lean (170-),RES,,168,62,1700000,20.0
244793,T. Chorý,27,https://cdn.sofifa.net/players/244/793/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,73,73,FC Viktoria Plzeň,https://cdn.sofifa.net/teams/110468/30.png,3300000,1000,1648,Right,1.0,3.0,2.0,High/ High,Normal (185+),SUB,,200,101,7300000,15.0
233201,C. Mepham,24,https://cdn.sofifa.net/players/233/201/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,71,74,AFC Bournemouth,https://cdn.sofifa.net/teams/1943/30.png,2300000,22000,1648,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,191,75,4800000,5.0
239614,Areso,22,https://cdn.sofifa.net/players/239/614/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,67,76,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,2200000,7000,1648,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RES,,182,81,5100000,12.0
264416,M. Benita,18,https://cdn.sofifa.net/players/264/416/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,61,77,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,800000,500,1648,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),RES,,178,66,1700000,43.0
234924,22 A. Diakhaby,24,https://cdn.sofifa.net/players/234/924/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,67,69,Amiens SC,https://cdn.sofifa.net/teams/1816/30.png,1300000,2000,1648,Left,1.0,2.0,3.0,Medium/ Low,Lean (170-185),SUB,,184,74,2400000,11.0
260736,V. Rodríguez,21,https://cdn.sofifa.net/players/260/736/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,64,74,Club Atlético Peñarol,https://cdn.sofifa.net/teams/101110/30.png,1300000,500,1648,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),SUB,,173,71,3100000,17.0
262858,M. Ugalde,20,https://cdn.sofifa.net/players/262/858/23_60.png,Costa Rica,https://cdn.sofifa.net/flags/cr.png,66,77,FC Twente,https://cdn.sofifa.net/teams/1908/30.png,1900000,3000,1648,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),SUB,,173,68,3200000,27.0
253812,21 R. Andreutti,33,https://cdn.sofifa.net/players/253/812/21_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,65,65,Caracas Fútbol Club,https://cdn.sofifa.net/teams/110989/30.png,350000,500,1648,Right,1.0,4.0,2.0,Low/ Medium,Normal (170-185),SUB,,179,77,753000,15.0
271243,F. Şanlıtürk,19,https://cdn.sofifa.net/players/271/243/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,61,76,Ümraniyespor,https://cdn.sofifa.net/teams/113796/30.png,775000,1000,1648,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),SUB,,180,70,2000000,23.0
257612,S. Mara,19,https://cdn.sofifa.net/players/257/612/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,69,80,Southampton,https://cdn.sofifa.net/teams/17/30.png,3000000,15000,1648,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,183,80,6300000,18.0
264629,22 A. Castillo,20,https://cdn.sofifa.net/players/264/629/22_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,61,71,Academia Puerto Cabello,https://cdn.sofifa.net/teams/114611/30.png,725000,500,1648,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),ST,,172,68,1700000,23.0
264861,A. Madi,20,https://cdn.sofifa.net/players/264/861/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,62,74,Sparta Rotterdam,https://cdn.sofifa.net/teams/100646/30.png,950000,2000,1648,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,178,64,1600000,25.0
233216,P. Tietz,24,https://cdn.sofifa.net/players/233/216/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,71,75,SV Darmstadt 98,https://cdn.sofifa.net/teams/110502/30.png,2700000,13000,1648,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),LS,,190,86,4500000,9.0
263076,R. Wagner,18,https://cdn.sofifa.net/players/263/076/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,64,75,Sport-Club Freiburg,https://cdn.sofifa.net/teams/25/30.png,1200000,2000,1648,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,181,80,2300000,23.0
260372,22 J. Santacruz,25,https://cdn.sofifa.net/players/260/372/22_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,65,68,Guaireña FC,https://cdn.sofifa.net/teams/114688/30.png,850000,500,1648,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,177,74,1900000,8.0
270007,A. Bolyki,27,https://cdn.sofifa.net/players/270/007/23_60.png,Hungary,https://cdn.sofifa.net/flags/hu.png,63,63,Hallescher FC,https://cdn.sofifa.net/teams/110482/30.png,500000,1000,1648,Right,1.0,4.0,2.0,High/ Medium,Normal (185+),SUB,,187,78,725000,29.0
262721,M. Hansen,19,https://cdn.sofifa.net/players/262/721/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,63,75,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,1100000,2000,1648,Right,1.0,4.0,2.0,High/ Medium,Normal (185+),RW,,188,70,1600000,11.0
256306,Ö. Beyaz,18,https://cdn.sofifa.net/players/256/306/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,64,79,1. FC Magdeburg,https://cdn.sofifa.net/teams/110588/30.png,1400000,2000,1647,Left,1.0,3.0,3.0,Medium/ Low,Lean (170-185),RES,VfB Stuttgart,171,65,0,15.0
260232,22 I. Šaranić,18,https://cdn.sofifa.net/players/260/232/22_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,64,80,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,1500000,500,1647,Left,1.0,4.0,4.0,Medium/ Low,Lean (185+),RES,,185,76,4200000,35.0
258519,22 A. El Moukhantir,23,https://cdn.sofifa.net/players/258/519/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,60,66,FK Austria Wien,https://cdn.sofifa.net/teams/256/30.png,400000,3000,1647,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),RES,,172,65,660000,17.0
211783,22 Bruno Mendes,26,https://cdn.sofifa.net/players/211/783/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,68,68,Cerezo Osaka,https://cdn.sofifa.net/teams/101148/30.png,1300000,4000,1647,Right,1.0,3.0,3.0,Medium/ Low,Normal (170-185),SUB,,184,82,1600000,11.0
253911,21 D. Saggiomo,21,https://cdn.sofifa.net/players/253/911/21_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,65,73,Argentinos Juniors,https://cdn.sofifa.net/teams/111019/30.png,1600000,3000,1647,Right,1.0,3.0,2.0,Medium/ Low,Normal (170-),SUB,,167,62,2700000,14.0
263649,T. Oberdorf,25,https://cdn.sofifa.net/players/263/649/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,65,68,Fortuna Düsseldorf,https://cdn.sofifa.net/teams/110636/30.png,850000,6000,1647,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,186,81,1400000,15.0
233565,J. Koroma,23,https://cdn.sofifa.net/players/233/565/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,69,76,Huddersfield Town,https://cdn.sofifa.net/teams/1939/30.png,2800000,10000,1647,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),SUB,,178,66,5700000,10.0
257620,22 D. Hugi,25,https://cdn.sofifa.net/players/257/620/22_60.png,Israel,https://cdn.sofifa.net/flags/il.png,64,65,Wisła Kraków,https://cdn.sofifa.net/teams/1873/30.png,700000,2000,1647,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,180,78,998000,7.0
256441,V. Pizarro,19,https://cdn.sofifa.net/players/256/441/23_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,63,79,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,1200000,750,1647,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),SUB,,172,67,2400000,34.0
271017,Matheus Pereira,21,https://cdn.sofifa.net/players/271/017/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,66,75,FC Vizela,https://cdn.sofifa.net/teams/111539/30.png,1800000,1000,1647,Left,1.0,3.0,2.0,Medium/ High,Normal (170-185),SUB,,172,67,4099999,16.0
244673,M. Daly,21,https://cdn.sofifa.net/players/244/673/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,60,70,Harrogate Town,https://cdn.sofifa.net/teams/112222/30.png,550000,2000,1647,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,Huddersfield Town,176,73,0,28.0
271284,Berna,18,https://cdn.sofifa.net/players/271/284/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,60,80,Boavista FC,https://cdn.sofifa.net/teams/1898/30.png,675000,850,1647,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,,173,72,2100000,80.0
257318,K. Ruiz-Atil,19,https://cdn.sofifa.net/players/257/318/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,66,78,AJ Auxerre,https://cdn.sofifa.net/teams/57/30.png,2000000,3000,1647,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,177,60,4400000,18.0
50385,17 R. Garcia,34,https://cdn.sofifa.net/players/050/385/17_60.png,Australia,https://cdn.sofifa.net/flags/au.png,59,59,Perth Glory,https://cdn.sofifa.net/teams/111399/30.png,70000,2000,1647,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),SUB,,181,72,0,11.0
266341,B. Cuello,24,https://cdn.sofifa.net/players/266/341/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,65,70,Defensa y Justicia,https://cdn.sofifa.net/teams/111710/30.png,1100000,4000,1647,Right,1.0,3.0,3.0,High/ Medium,Normal (170-),SUB,,170,66,1700000,20.0
256398,21 P. Bizoza,21,https://cdn.sofifa.net/players/256/398/21_60.png,Burundi,https://cdn.sofifa.net/flags/bi.png,62,71,Aalesunds FK,https://cdn.sofifa.net/teams/1755/30.png,850000,600,1647,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,185,75,1200000,20.0
259037,M. Molina,23,https://cdn.sofifa.net/players/259/037/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,61,68,Caracas Fútbol Club,https://cdn.sofifa.net/teams/110989/30.png,625000,500,1647,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,174,68,1500000,31.0
256049,22 Carrasco,23,https://cdn.sofifa.net/players/256/049/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,63,69,Cádiz CF,https://cdn.sofifa.net/teams/1968/30.png,750000,5000,1647,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RES,,171,61,1700000,31.0
258291,M. Llano,22,https://cdn.sofifa.net/players/258/291/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,63,71,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,1000000,2000,1646,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,Newell's Old Boys,184,73,0,19.0
263158,K. Hinokio,21,https://cdn.sofifa.net/players/263/158/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,64,71,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,1200000,2000,1646,Right,1.0,3.0,2.0,High/ Medium,Normal (170-),SUB,,166,60,1900000,33.0
261689,Hélder Sá,19,https://cdn.sofifa.net/players/261/689/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,64,79,Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/30.png,1300000,1000,1646,Left,1.0,3.0,3.0,Medium/ High,Normal (185+),SUB,,186,79,3500000,5.0
227511,N. Rapp,25,https://cdn.sofifa.net/players/227/511/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,69,73,SV Werder Bremen,https://cdn.sofifa.net/teams/38/30.png,1800000,10000,1646,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,186,81,3400000,23.0
179752,Ó. Cardozo,39,https://cdn.sofifa.net/players/179/752/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,71,71,Club Libertad,https://cdn.sofifa.net/teams/111008/30.png,650000,500,1646,Left,1.0,3.0,3.0,Medium/ Low,Normal (185+),SUB,,193,87,1400000,7.0
267849,22 T. O'Reilly,17,https://cdn.sofifa.net/players/267/849/22_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,56,76,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,375000,1000,1646,Left,1.0,3.0,3.0,High/ Low,Lean (170-),RES,,170,63,1100000,58.0
240768,20 H. Gilmour,20,https://cdn.sofifa.net/players/240/768/20_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,60,72,Tranmere Rovers,https://cdn.sofifa.net/teams/15048/30.png,375000,1000,1646,Left,1.0,2.0,2.0,High/ Low,Normal (170-185),SUB,,175,62,731000,20.0
257177,M. Picouleau,22,https://cdn.sofifa.net/players/257/177/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,62,71,Valenciennes FC,https://cdn.sofifa.net/teams/110456/30.png,900000,1000,1646,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,171,63,1800000,27.0
264448,22 C. Gyeltshen,25,https://cdn.sofifa.net/players/264/448/22_60.png,Bhutan,https://cdn.sofifa.net/flags/bt.png,62,63,Kerala Blasters FC,https://cdn.sofifa.net/teams/113299/30.png,475000,600,1646,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),SUB,,173,73,677000,77.0
269149,E. Newby,26,https://cdn.sofifa.net/players/269/149/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,60,Stockport County,https://cdn.sofifa.net/teams/1931/30.png,240000,2000,1646,Right,1.0,4.0,2.0,High/ Low,Lean (170-185),SUB,,177,73,438000,20.0
269935,G. Piñeiro,21,https://cdn.sofifa.net/players/269/935/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,62,71,Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/30.png,900000,2000,1646,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),RES,,180,76,1500000,23.0
254303,22 I. Elmkies,21,https://cdn.sofifa.net/players/254/303/22_60.png,Israel,https://cdn.sofifa.net/flags/il.png,62,71,FC Flyeralarm Admira,https://cdn.sofifa.net/teams/111821/30.png,850000,4000,1646,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,TSG Hoffenheim,172,69,0,10.0
206606,P. Hofmann,29,https://cdn.sofifa.net/players/206/606/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,74,74,VfL Bochum 1848,https://cdn.sofifa.net/teams/160/30.png,4200000,24000,1646,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),ST,,195,89,7600000,33.0
264838,22 Nacho Martín,19,https://cdn.sofifa.net/players/264/838/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,61,76,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,725000,900,1646,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,175,69,1600000,34.0
264130,22 Manu Martos,20,https://cdn.sofifa.net/players/264/130/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,60,68,UD Ibiza,https://cdn.sofifa.net/teams/113981/30.png,500000,900,1646,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,,179,73,900000,27.0
267607,22 F. Castañeda,26,https://cdn.sofifa.net/players/267/607/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,67,67,Warta Poznań,https://cdn.sofifa.net/teams/112511/30.png,1100000,2000,1646,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),LF,,172,69,1500000,7.0
240175,Bruno Jordão,23,https://cdn.sofifa.net/players/240/175/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,62,70,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,875000,10000,1645,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,180,73,1800000,6.0
264418,J. Gorby,19,https://cdn.sofifa.net/players/264/418/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,63,77,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,1100000,1000,1645,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,181,76,2900000,29.0
238656,S. Tigges,23,https://cdn.sofifa.net/players/238/656/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,73,1. FC Köln,https://cdn.sofifa.net/teams/31/30.png,1800000,10000,1645,Left,1.0,4.0,2.0,Medium/ Medium,Normal (185+),LS,,193,90,3400000,21.0
256115,L. Samardžić,20,https://cdn.sofifa.net/players/256/115/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,78,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,2600000,5000,1645,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,184,79,4900000,24.0
263574,Ricardinho,23,https://cdn.sofifa.net/players/263/574/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,68,74,Santa Clara,https://cdn.sofifa.net/teams/1438/30.png,1900000,3000,1645,Right,1.0,2.0,3.0,Medium/ Medium,Lean (170-185),LW,,178,73,4400000,10.0
263514,A. Kamara,17,https://cdn.sofifa.net/players/263/514/23_60.png,Guinea,https://cdn.sofifa.net/flags/gn.png,60,82,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,775000,800,1645,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RES,,182,75,2100000,32.0
252776,20 E. Karakaş,21,https://cdn.sofifa.net/players/252/776/20_60.png,Germany,https://cdn.sofifa.net/flags/de.png,60,69,Çaykur Rizespor,https://cdn.sofifa.net/teams/101037/30.png,275000,2000,1645,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,183,75,660000,2.0
263169,F. Stevanović,19,https://cdn.sofifa.net/players/263/169/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,63,80,Manchester City,https://cdn.sofifa.net/teams/10/30.png,1200000,11000,1645,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),RES,,178,72,3000000,44.0
259422,Nico Serrano,19,https://cdn.sofifa.net/players/259/422/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,70,81,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,3400000,8000,1645,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),SUB,,178,72,7800000,33.0
268063,J. González,19,https://cdn.sofifa.net/players/268/063/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,59,71,Club Nacional,https://cdn.sofifa.net/teams/112671/30.png,525000,500,1645,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RES,,183,72,1200000,27.0
256128,Jony Álamo,20,https://cdn.sofifa.net/players/256/128/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,63,77,Elche CF,https://cdn.sofifa.net/teams/468/30.png,1100000,3000,1645,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,175,64,3000000,27.0
246565,B. Diakité,21,https://cdn.sofifa.net/players/246/565/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,69,78,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,2900000,9000,1645,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),SUB,,186,82,6100000,18.0
234177,N. Ennis,23,https://cdn.sofifa.net/players/234/177/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,63,70,Plymouth Argyle,https://cdn.sofifa.net/teams/1929/30.png,975000,3000,1645,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),SUB,,180,76,1900000,11.0
256634,C. Viet,23,https://cdn.sofifa.net/players/256/634/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,63,68,SSV Jahn Regensburg,https://cdn.sofifa.net/teams/543/30.png,725000,3000,1645,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,181,75,1200000,30.0
235855,J. Asoro,23,https://cdn.sofifa.net/players/235/855/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,66,73,Djurgårdens IF,https://cdn.sofifa.net/teams/710/30.png,1700000,3000,1645,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,175,75,2500000,10.0
254636,A. Fofana,22,https://cdn.sofifa.net/players/254/636/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,64,71,Dijon FCO,https://cdn.sofifa.net/teams/110569/30.png,1100000,2000,1645,Left,1.0,2.0,3.0,High/ Medium,Lean (170-185),RES,,173,63,2100000,12.0
255529,E. Touré,20,https://cdn.sofifa.net/players/255/529/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,70,80,Stade de Reims,https://cdn.sofifa.net/teams/379/30.png,3500000,11000,1645,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),ST,,185,72,7700000,7.0
257916,M. Schroers,20,https://cdn.sofifa.net/players/257/916/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,63,72,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,1100000,4000,1645,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,181,74,2100000,39.0
231408,J. Leko,23,https://cdn.sofifa.net/players/231/408/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,64,69,Birmingham City,https://cdn.sofifa.net/teams/88/30.png,900000,8000,1645,Right,1.0,4.0,3.0,Medium/ Low,Normal (170-185),SUB,,182,64,1800000,14.0
255438,22 R. Araki,19,https://cdn.sofifa.net/players/255/438/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,69,79,Kashima Antlers,https://cdn.sofifa.net/teams/101147/30.png,3000000,3000,1645,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-),SUB,,170,60,4400000,10.0
255108,L. Ramírez,24,https://cdn.sofifa.net/players/255/108/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,66,70,Caracas Fútbol Club,https://cdn.sofifa.net/teams/110989/30.png,1200000,500,1645,Right,1.0,5.0,3.0,Medium/ Medium,Normal (170-185),SUB,,181,75,2700000,11.0
264525,22 J. González,19,https://cdn.sofifa.net/players/264/525/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,60,70,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,525000,500,1644,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,177,77,814000,33.0
257573,21 Néstor Querol,32,https://cdn.sofifa.net/players/257/573/21_60.png,Spain,https://cdn.sofifa.net/flags/es.png,64,64,CE Sabadell FC,https://cdn.sofifa.net/teams/15021/30.png,475000,2000,1644,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),SUB,,184,78,736000,11.0
268725,J. Bernat,21,https://cdn.sofifa.net/players/268/725/23_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,65,75,KVC Westerlo,https://cdn.sofifa.net/teams/681/30.png,1600000,2000,1644,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,180,70,2600000,10.0
237665,22 K. Chinen,26,https://cdn.sofifa.net/players/237/665/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,68,68,Kawasaki Frontale,https://cdn.sofifa.net/teams/111730/30.png,1300000,6000,1644,Right,1.0,3.0,3.0,Medium/ Low,Lean (170-185),SUB,,177,73,1700000,20.0
266335,L. Petrasso,22,https://cdn.sofifa.net/players/266/335/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,62,70,Toronto FC,https://cdn.sofifa.net/teams/111651/30.png,850000,1000,1644,Left,1.0,2.0,3.0,High/ Medium,Normal (170-185),SUB,,180,73,1400000,38.0
264545,22 J. Rubiano,19,https://cdn.sofifa.net/players/264/545/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,59,69,Club Deportes Tolima,https://cdn.sofifa.net/teams/111722/30.png,475000,500,1644,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,177,74,736000,50.0
260121,André Amaro,19,https://cdn.sofifa.net/players/260/121/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,67,79,Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/30.png,2300000,2000,1644,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,186,76,5300000,13.0
264134,A. Matko,22,https://cdn.sofifa.net/players/264/134/23_60.png,Slovenia,https://cdn.sofifa.net/flags/si.png,63,72,Hammarby IF,https://cdn.sofifa.net/teams/708/30.png,1100000,2000,1644,Right,1.0,3.0,3.0,High/ Medium,Stocky (170-185),SUB,,177,75,1600000,7.0
