ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Loaned From,Height(cm),Weight(kg),Release Clause,Kit Number
234100,G. Escobar,25,https://cdn.sofifa.net/players/234/100/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,73,76,UD Ibiza,https://cdn.sofifa.net/teams/113981/30.png,3700000,7000,1893,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),LB,,171,70,6000000,24.0
241464,Pau Torres,25,https://cdn.sofifa.net/players/241/464/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,83,89,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,50500000,43000,1891,Left,2.0,3.0,2.0,Medium/ High,Lean (185+),LCB,,191,80,116200000,4.0
259307,M. Gusto,19,https://cdn.sofifa.net/players/259/307/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,85,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,11500000,24000,1891,Right,1.0,3.0,3.0,High/ High,Lean (170-185),RB,,179,74,24200000,27.0
212170,M. Desler,27,https://cdn.sofifa.net/players/212/170/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,71,72,Toulouse Football Club,https://cdn.sofifa.net/teams/1809/30.png,2000000,11000,1890,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),RB,,184,73,4200000,3.0
237383,A. Bastoni,23,https://cdn.sofifa.net/players/237/383/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,90,Inter,https://cdn.sofifa.net/teams/44/30.png,60500000,75000,1890,Left,1.0,3.0,2.0,Medium/ High,Lean (185+),LCB,,190,75,111900000,95.0
222273,Jiang Zhipeng,33,https://cdn.sofifa.net/players/222/273/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,70,70,Shenzhen FC,https://cdn.sofifa.net/teams/111773/30.png,825000,7000,1889,Left,1.0,2.0,3.0,High/ High,Normal (170-185),LWB,,178,75,1300000,21.0
231108,S. Hefti,24,https://cdn.sofifa.net/players/231/108/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,74,79,Genoa,https://cdn.sofifa.net/teams/110556/30.png,6000000,4000,1889,Right,1.0,3.0,2.0,High/ High,Normal (170-185),RB,,183,80,10100000,36.0
254548,M. Bard,21,https://cdn.sofifa.net/players/254/548/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,82,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,11000000,24000,1888,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),LB,,173,65,23100000,26.0
204311,K. Zouma,27,https://cdn.sofifa.net/players/204/311/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,80,82,West Ham United,https://cdn.sofifa.net/teams/19/30.png,22500000,70000,1886,Right,2.0,3.0,2.0,Medium/ Medium,Normal (185+),RCB,,190,95,44400000,4.0
230375,Josué Chiamulera,30,https://cdn.sofifa.net/players/230/375/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,82,82,Club Athletico Paranaense,https://cdn.sofifa.net/teams/1039/30.png,25000000,23000,1885,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),RCB,,185,80,47500000,6.0
267573,L. Sánchez,28,https://cdn.sofifa.net/players/267/573/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,68,68,Argentinos Juniors,https://cdn.sofifa.net/teams/111019/30.png,1100000,6000,1885,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (170-),LWB,,169,66,1700000,14.0
120533,Pepe,39,https://cdn.sofifa.net/players/120/533/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,81,81,FC Porto,https://cdn.sofifa.net/teams/236/30.png,4600000,12000,1883,Right,4.0,3.0,2.0,Medium/ High,Lean (185+),LCB,,187,79,9200000,3.0
192594,21 G. Kagelmacher,32,https://cdn.sofifa.net/players/192/594/21_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,70,70,Club Atlético Peñarol,https://cdn.sofifa.net/teams/101110/30.png,1000000,700,1883,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),LCB,,183,76,2200000,24.0
244772,K. Velasco,25,https://cdn.sofifa.net/players/244/772/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,73,76,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,4000000,4000,1882,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-),LB,,169,70,5700000,21.0
242641,R. Aït Nouri,21,https://cdn.sofifa.net/players/242/641/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,76,86,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,16000000,43000,1882,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),LB,,180,70,33600000,3.0
201530,B. Martella,29,https://cdn.sofifa.net/players/201/530/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,71,71,Ternana,https://cdn.sofifa.net/teams/570/30.png,1600000,4000,1882,Left,1.0,2.0,3.0,High/ Medium,Normal (170-185),LB,,183,80,2500000,87.0
168609,21 Miranda,35,https://cdn.sofifa.net/players/168/609/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,80,80,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,5500000,18000,1881,Right,3.0,3.0,3.0,Medium/ Medium,Normal (185+),CB,,186,80,8500000,13.0
200672,Zhang Linpeng,33,https://cdn.sofifa.net/players/200/672/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,71,71,Shanghai Port FC,https://cdn.sofifa.net/teams/112540/30.png,900000,11000,1881,Right,1.0,3.0,3.0,High/ High,Normal (185+),RCB,,185,80,1400000,5.0
208052,A. Yiadom,30,https://cdn.sofifa.net/players/208/052/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,72,72,Reading,https://cdn.sofifa.net/teams/1793/30.png,2000000,14000,1880,Right,1.0,3.0,3.0,High/ High,Normal (170-185),RWB,,180,75,3800000,17.0
238941,J. Balkovec,27,https://cdn.sofifa.net/players/238/941/23_60.png,Slovenia,https://cdn.sofifa.net/flags/si.png,71,72,Aytemiz Alanyaspor,https://cdn.sofifa.net/teams/113142/30.png,2000000,13000,1880,Left,1.0,3.0,2.0,High/ Medium,Normal (185+),LCB,,185,74,4200000,29.0
198023,22 Ximo Navarro,31,https://cdn.sofifa.net/players/198/023/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,74,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,3100000,19000,1879,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RB,,176,75,6500000,23.0
245211,J. Teze,22,https://cdn.sofifa.net/players/245/211/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,77,84,PSV,https://cdn.sofifa.net/teams/247/30.png,20000000,15000,1878,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RCB,,183,68,32000000,3.0
222986,22 M. Morishige,34,https://cdn.sofifa.net/players/222/986/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,71,71,FC Tokyo,https://cdn.sofifa.net/teams/101150/30.png,600000,7000,1877,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),LCB,,183,79,750000,3.0
243481,M. Pedersen,22,https://cdn.sofifa.net/players/243/481/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,74,82,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,9000000,8000,1877,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),LB,,183,76,15300000,2.0
190633,H. Dalsgaard,32,https://cdn.sofifa.net/players/190/633/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,72,72,FC Midtjylland,https://cdn.sofifa.net/teams/1516/30.png,1500000,18000,1877,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),RCB,,192,81,2000000,14.0
200111,22 R. van Rhijn,30,https://cdn.sofifa.net/players/200/111/22_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,67,67,Karlsruher SC,https://cdn.sofifa.net/teams/1832/30.png,875000,5000,1877,Right,1.0,2.0,3.0,Medium/ Medium,Lean (170-185),RB,,183,72,1400000,4.0
251479,M. De Cuyper,21,https://cdn.sofifa.net/players/251/479/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,69,80,KVC Westerlo,https://cdn.sofifa.net/teams/681/30.png,3000000,8000,1876,Left,1.0,3.0,2.0,High/ High,Lean (170-185),LB,Club Brugge KV,183,72,0,11.0
225147,C. Roberts,26,https://cdn.sofifa.net/players/225/147/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,75,78,Burnley,https://cdn.sofifa.net/teams/1796/30.png,7000000,36000,1875,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),RWB,,175,76,13800000,14.0
232756,F. Tomori,24,https://cdn.sofifa.net/players/232/756/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,90,AC Milan,https://cdn.sofifa.net/teams/47/30.png,60500000,75000,1875,Right,2.0,4.0,2.0,Medium/ High,Normal (185+),LCB,,185,79,115000000,23.0
208520,22 H. Sakai,31,https://cdn.sofifa.net/players/208/520/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,73,73,Urawa Red Diamonds,https://cdn.sofifa.net/teams/111575/30.png,2200000,10000,1875,Right,2.0,2.0,2.0,Medium/ Medium,Normal (185+),RB,,185,78,2900000,2.0
247182,Tuta,22,https://cdn.sofifa.net/players/247/182/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,77,82,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,14500000,23000,1875,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),CB,,185,81,25700000,35.0
252376,J. Knight,21,https://cdn.sofifa.net/players/252/376/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,69,76,Derby County,https://cdn.sofifa.net/teams/91/30.png,2800000,3000,1874,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),RB,,176,72,5500000,38.0
246606,Fran García,22,https://cdn.sofifa.net/players/246/606/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,83,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,12000000,15000,1874,Left,1.0,3.0,3.0,High/ Medium,Normal (170-),LB,,167,69,27600000,25.0
232488,C. Romero,24,https://cdn.sofifa.net/players/232/488/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,83,88,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,49500000,55000,1874,Right,3.0,2.0,3.0,Medium/ High,Normal (185+),RCB,Atalanta,185,79,0,17.0
216790,C. Grant,27,https://cdn.sofifa.net/players/216/790/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,68,Plymouth Argyle,https://cdn.sofifa.net/teams/1929/30.png,1100000,5000,1873,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),LWB,,184,76,2000000,15.0
198176,S. de Vrij,30,https://cdn.sofifa.net/players/198/176/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,84,84,Inter,https://cdn.sofifa.net/teams/44/30.png,34500000,88000,1873,Right,3.0,3.0,2.0,Medium/ High,Unique,CB,,189,78,56900000,6.0
206653,B. Potts,27,https://cdn.sofifa.net/players/206/653/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,68,Preston North End,https://cdn.sofifa.net/teams/1801/30.png,1200000,12000,1873,Right,1.0,2.0,3.0,High/ Medium,Normal (185+),RWB,,188,81,2300000,44.0
269423,Derick Poloni,28,https://cdn.sofifa.net/players/269/423/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,69,69,Casa Pia,https://cdn.sofifa.net/teams/114510/30.png,1300000,3000,1872,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),LWB,,173,63,2700000,6.0
209329,22 Dória,26,https://cdn.sofifa.net/players/209/329/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,79,Santos Laguna,https://cdn.sofifa.net/teams/110144/30.png,8500000,20000,1871,Left,1.0,3.0,2.0,High/ Medium,Normal (185+),LCB,,188,82,15100000,21.0
230147,F. Sacko,27,https://cdn.sofifa.net/players/230/147/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,74,75,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,4400000,9000,1870,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),RB,Vitória de Guimarães,179,68,0,77.0
239580,Bremer,25,https://cdn.sofifa.net/players/239/580/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,83,87,Juventus,https://cdn.sofifa.net/teams/45/30.png,45500000,115000,1869,Right,1.0,2.0,2.0,High/ Medium,Normal (185+),LCB,,188,82,80800000,3.0
234205,H. Ito,23,https://cdn.sofifa.net/players/234/205/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,72,77,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,3200000,14000,1869,Left,1.0,3.0,2.0,Medium/ Medium,Lean (185+),LCB,,188,84,6000000,21.0
201505,David López,32,https://cdn.sofifa.net/players/201/505/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,77,77,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,7000000,25000,1868,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),CB,,183,81,15400000,5.0
255533,Y. Ndayishimiye,23,https://cdn.sofifa.net/players/255/533/23_60.png,Burundi,https://cdn.sofifa.net/flags/bi.png,72,80,İstanbul Başakşehir FK,https://cdn.sofifa.net/teams/101014/30.png,4900000,20000,1867,Right,1.0,3.0,2.0,Medium/ High,Stocky (170-185),LCB,,183,79,10800000,55.0
258826,D. Rensch,19,https://cdn.sofifa.net/players/258/826/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,73,83,Ajax,https://cdn.sofifa.net/teams/245/30.png,6500000,6000,1867,Right,1.0,5.0,3.0,Medium/ Medium,Normal (170-185),RB,,179,68,10400000,15.0
247671,B. Al Ahbabi,31,https://cdn.sofifa.net/players/247/671/23_60.png,United Arab Emirates,https://cdn.sofifa.net/flags/ae.png,72,72,Al Ain FC,https://cdn.sofifa.net/teams/111701/30.png,1700000,900,1867,Right,1.0,2.0,3.0,High/ Low,Lean (170-),RB,,170,60,3700000,11.0
237582,22 K. Nagato,26,https://cdn.sofifa.net/players/237/582/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,69,70,Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/30.png,1500000,6000,1866,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),LB,,173,73,2100000,2.0
223633,L. Paqarada,27,https://cdn.sofifa.net/players/223/633/23_60.png,Kosovo,https://cdn.sofifa.net/flags/xk.png,72,72,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,2300000,13000,1866,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),LB,,184,76,3700000,23.0
229348,A. Robinson,24,https://cdn.sofifa.net/players/229/348/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,74,77,Fulham,https://cdn.sofifa.net/teams/144/30.png,5500000,35000,1866,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),LB,,183,70,10900000,33.0
208004,J. Veltman,30,https://cdn.sofifa.net/players/208/004/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,78,78,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,11500000,58000,1865,Right,2.0,4.0,2.0,Medium/ Medium,Normal (170-185),RCB,,184,75,21900000,34.0
237646,D. Muñoz,26,https://cdn.sofifa.net/players/237/646/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,75,76,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,6000000,15000,1865,Right,1.0,3.0,2.0,High/ High,Normal (170-185),RB,,181,73,9500000,23.0
233169,22 M. Yamane,27,https://cdn.sofifa.net/players/233/169/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,72,72,Kawasaki Frontale,https://cdn.sofifa.net/teams/111730/30.png,2300000,9000,1865,Right,1.0,4.0,2.0,High/ Medium,Normal (170-185),RB,,178,72,3000000,13.0
184501,M. Lang,31,https://cdn.sofifa.net/players/184/501/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,70,70,FC Basel 1893,https://cdn.sofifa.net/teams/896/30.png,1200000,10000,1864,Right,1.0,4.0,2.0,High/ Medium,Normal (185+),RB,,185,79,1800000,5.0
220702,22 G. Silva,27,https://cdn.sofifa.net/players/220/702/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,70,70,FC Cartagena,https://cdn.sofifa.net/teams/100851/30.png,1500000,5000,1864,Left,1.0,2.0,3.0,Medium/ Medium,Normal (185+),LB,,185,74,2400000,20.0
227927,K. Walker-Peters,25,https://cdn.sofifa.net/players/227/927/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,78,83,Southampton,https://cdn.sofifa.net/teams/17/30.png,19000000,48000,1863,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),RWB,,174,64,37500000,2.0
247156,F. Mura,23,https://cdn.sofifa.net/players/247/156/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,77,Racing Club,https://cdn.sofifa.net/teams/101085/30.png,3300000,11000,1863,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),RB,,171,69,5200000,34.0
216266,K. Tete,26,https://cdn.sofifa.net/players/216/266/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,74,76,Fulham,https://cdn.sofifa.net/teams/144/30.png,4800000,41000,1862,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RB,,180,71,9500000,2.0
232363,M. Škriniar,27,https://cdn.sofifa.net/players/232/363/23_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,86,87,Inter,https://cdn.sofifa.net/teams/44/30.png,68500000,105000,1861,Right,3.0,3.0,2.0,Low/ High,Unique,RCB,,188,80,118200000,37.0
240953,N. Tenaglia,26,https://cdn.sofifa.net/players/240/953/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,79,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,9000000,15000,1860,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RB,Club Atlético Talleres,181,70,0,14.0
202501,22 David Juncà,27,https://cdn.sofifa.net/players/202/501/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,72,72,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,2300000,9000,1860,Left,1.0,2.0,2.0,High/ Medium,Normal (170-185),LWB,,175,67,3700000,17.0
251994,Tiago Esgaio,26,https://cdn.sofifa.net/players/251/994/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,70,71,FC Arouca,https://cdn.sofifa.net/teams/112513/30.png,1700000,8000,1860,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),RB,SC Braga,175,72,0,28.0
225859,M. Niakhaté,26,https://cdn.sofifa.net/players/225/859/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,78,80,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,15500000,57000,1860,Left,2.0,3.0,2.0,Medium/ High,Normal (185+),CB,,190,85,32200000,19.0
212722,D. Yedlin,28,https://cdn.sofifa.net/players/212/722/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,69,69,Inter Miami CF,https://cdn.sofifa.net/teams/112893/30.png,1300000,4000,1859,Right,1.0,2.0,2.0,High/ Medium,Normal (170-185),RB,,172,75,2000000,22.0
224317,J. Cabrera,30,https://cdn.sofifa.net/players/224/317/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,72,72,Argentinos Juniors,https://cdn.sofifa.net/teams/111019/30.png,2300000,10000,1859,Right,1.0,2.0,3.0,Medium/ Low,Stocky (170-),RWB,,168,62,3500000,7.0
224494,R. Henry,24,https://cdn.sofifa.net/players/224/494/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,78,Brentford,https://cdn.sofifa.net/teams/1925/30.png,7000000,33000,1859,Left,1.0,2.0,3.0,High/ High,Lean (170-),LB,,170,66,13800000,3.0
225024,M. Holgate,25,https://cdn.sofifa.net/players/225/024/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,78,Everton,https://cdn.sofifa.net/teams/7/30.png,6500000,31000,1858,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RCB,,184,75,12800000,4.0
193532,G. Medel,34,https://cdn.sofifa.net/players/193/532/23_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,73,73,Bologna,https://cdn.sofifa.net/teams/189/30.png,1000000,23000,1858,Right,3.0,4.0,3.0,Medium/ High,Stocky (170-185),CB,,171,76,1700000,17.0
177458,21 S. Bender,31,https://cdn.sofifa.net/players/177/458/21_60.png,Germany,https://cdn.sofifa.net/flags/de.png,79,79,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,12000000,59000,1857,Right,2.0,4.0,2.0,Medium/ High,Lean (185+),CB,,186,81,20400000,5.0
196952,J. Bidwell,29,https://cdn.sofifa.net/players/196/952/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,71,71,Coventry City,https://cdn.sofifa.net/teams/1800/30.png,1600000,14000,1857,Left,1.0,2.0,2.0,High/ Medium,Normal (170-185),LWB,,183,80,3000000,27.0
212219,A. Djiku,27,https://cdn.sofifa.net/players/212/219/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,77,79,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,11000000,25000,1857,Right,2.0,3.0,2.0,Low/ High,Normal (170-185),CB,,182,81,21700000,24.0
195361,Javi López,36,https://cdn.sofifa.net/players/195/361/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,70,70,Adelaide United,https://cdn.sofifa.net/teams/111393/30.png,350000,2000,1856,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RB,,180,78,438000,21.0
237560,M. Djenepo,24,https://cdn.sofifa.net/players/237/560/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,74,78,Southampton,https://cdn.sofifa.net/teams/17/30.png,6000000,37000,1856,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),LWB,,177,65,11900000,19.0
199745,E. Sviatchenko,30,https://cdn.sofifa.net/players/199/745/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,76,76,FC Midtjylland,https://cdn.sofifa.net/teams/1516/30.png,6000000,25000,1855,Right,1.0,3.0,2.0,Medium/ High,Stocky (170-185),CB,,184,82,7800000,28.0
253253,21 M. Benítez,22,https://cdn.sofifa.net/players/253/253/21_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,65,73,Club Guaraní,https://cdn.sofifa.net/teams/111329/30.png,1500000,500,1854,Left,1.0,3.0,2.0,High/ High,Normal (170-185),LB,,173,77,3500000,4.0
1704,11 D. Domi,32,https://cdn.sofifa.net/players/001/704/11_60.png,France,https://cdn.sofifa.net/flags/fr.png,71,74,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,0,0,1854,Left,2.0,3.0,2.0,N/A/ N/A,Normal (170-185),LB,,179,69,0,3.0
153938,20 Àngel Rangel,36,https://cdn.sofifa.net/players/153/938/20_60.png,Spain,https://cdn.sofifa.net/flags/es.png,68,68,Queens Park Rangers,https://cdn.sofifa.net/teams/15/30.png,160000,3000,1853,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),RB,,178,82,304000,22.0
246351,Valery,22,https://cdn.sofifa.net/players/246/351/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,70,78,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,3600000,12000,1853,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),LWB,,182,75,8600000,11.0
215399,Rúben Vezo,28,https://cdn.sofifa.net/players/215/399/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,73,75,Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/30.png,3100000,10000,1852,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RCB,,183,80,5200000,14.0
236537,G. Arteaga,23,https://cdn.sofifa.net/players/236/537/23_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,72,79,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,4500000,10000,1852,Left,1.0,3.0,4.0,High/ High,Lean (170-185),LB,,175,68,7700000,5.0
215699,Y. Sabaly,29,https://cdn.sofifa.net/players/215/699/23_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,76,76,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,6500000,22000,1852,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),RB,,173,67,13700000,23.0
207920,E. Durm,30,https://cdn.sofifa.net/players/207/920/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,72,72,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,2000000,9000,1851,Right,2.0,3.0,3.0,Medium/ Medium,Lean (170-185),RB,,182,70,3100000,37.0
212592,A. Farrell,30,https://cdn.sofifa.net/players/212/592/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,69,69,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,1100000,4000,1851,Right,1.0,2.0,2.0,Medium/ Medium,Stocky (170-185),RCB,,180,75,1700000,2.0
243842,N. Cadden,25,https://cdn.sofifa.net/players/243/842/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,66,69,Barnsley,https://cdn.sofifa.net/teams/1932/30.png,1000000,4000,1850,Left,1.0,2.0,3.0,High/ Medium,Normal (170-185),LWB,,178,65,1800000,7.0
238305,Nacho Vidal,27,https://cdn.sofifa.net/players/238/305/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,76,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,6000000,23000,1850,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),RB,,180,75,13100000,2.0
223139,A. Zedadka,27,https://cdn.sofifa.net/players/223/139/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,74,75,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,4400000,24000,1850,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),RB,,173,72,8700000,13.0
139720,20 V. Kompany,33,https://cdn.sofifa.net/players/139/720/20_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,82,82,RSC Anderlecht,https://cdn.sofifa.net/teams/229/30.png,10500000,29000,1849,Right,4.0,3.0,2.0,Medium/ High,Normal (185+),RCB,,190,85,15800000,4.0
254899,E. Otieno,25,https://cdn.sofifa.net/players/254/899/23_60.png,Kenya,https://cdn.sofifa.net/flags/ke.png,71,75,AIK,https://cdn.sofifa.net/teams/433/30.png,2400000,5000,1849,Left,1.0,4.0,2.0,High/ Medium,Stocky (170-),LB,,168,70,3200000,25.0
254443,M. Enoumba,29,https://cdn.sofifa.net/players/254/443/23_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,69,69,Club Always Ready,https://cdn.sofifa.net/teams/114577/30.png,1200000,500,1849,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),RCB,,183,81,2600000,4.0
253530,A. Salazar,27,https://cdn.sofifa.net/players/253/530/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,69,69,Ayacucho,https://cdn.sofifa.net/teams/114512/30.png,1300000,500,1849,Right,1.0,2.0,2.0,High/ Low,Normal (170-185),RB,,180,75,2800000,2.0
